Date,Actual_Volatility,Predicted_Volatility,GARCH_Volatility
2024-06-22,0.024069440753730905,0.024712542,0.02291068087222368
2024-06-23,0.024735115659153047,0.024348537,0.022525709842123882
2024-06-24,0.027786965218604662,0.024487447,0.02289619900001051
2024-06-25,0.01908977825088948,0.0256978,0.027074082342142015
2024-06-26,0.01817605338908144,0.02848313,0.027228920603357177
2024-06-27,0.020926901311493315,0.028841892,0.02692861626903246
2024-06-28,0.027638563666392845,0.027685734,0.026341166532088033
2024-06-29,0.027331078043421653,0.027728915,0.026508714171297153
2024-06-30,0.030276402873432643,0.028109498,0.02583873588190133
2024-07-01,0.028509692468984632,0.026498737,0.02653725679505664
2024-07-02,0.030244929667397252,0.027479533,0.02575045991631523
2024-07-03,0.033425818934200775,0.027080705,0.025451823699537773
2024-07-04,0.03214884182863476,0.027993385,0.026670465306380266
2024-07-05,0.024177423641744952,0.030105257,0.031163194781129177
2024-07-06,0.02418114981259835,0.0330931,0.02998715611792162
2024-07-07,0.02324439177433861,0.030583004,0.03004797832159419
2024-07-08,0.013380329428037154,0.031215668,0.03202308853491462
2024-07-09,0.024180440329834765,0.03234422,0.03098265521503333
2024-07-10,0.024799599264419925,0.03161161,0.03047052488588307
2024-07-11,0.02654969989259463,0.031419795,0.02934287245569661
2024-07-12,0.02596296625562686,0.030189097,0.028384263345732668
2024-07-13,0.02753462649572295,0.029819233,0.02752062602046269
2024-07-14,0.027950295236445263,0.02848978,0.02743660487156794
2024-07-15,0.027738274725740423,0.027746707,0.02761806398605502
2024-07-16,0.018668535956998012,0.026961492,0.0332048093965584
2024-07-17,0.02203291149145057,0.033170234,0.031764172007158545
2024-07-18,0.02130887825576282,0.03301358,0.030883884481212716
2024-07-19,0.021215676455966264,0.032713547,0.029678381683263737
2024-07-20,0.018401673125018354,0.030777039,0.031201808323369468
2024-07-21,0.018349647351039236,0.031514015,0.029989253034825726
2024-07-22,0.01761156284516535,0.03028299,0.029137922861790254
2024-07-23,0.01925494781053255,0.030451927,0.028246298243808025
2024-07-24,0.01688484046510663,0.030607997,0.02847099751477821
2024-07-25,0.019179391030618134,0.03042207,0.02765242005624815
2024-07-26,0.019626904192631207,0.029218595,0.026786438846993433
2024-07-27,0.024911066467713225,0.027217984,0.02764035819522039
2024-07-28,0.02431078804252065,0.028219335,0.026750349440557326
2024-07-29,0.023933953477323314,0.027741715,0.02598535069384709
2024-07-30,0.030574208940973017,0.028026285,0.026217864647743044
2024-07-31,0.03962740409225736,0.028442105,0.02567900068797494
2024-08-01,0.039684091239067146,0.027937645,0.026215106101044265
2024-08-02,0.06541397976847178,0.02773664,0.025644534148011162
2024-08-03,0.061164383761448296,0.02822501,0.03182078344294978
2024-08-04,0.06097938410680038,0.03350382,0.030788892297929128
2024-08-05,0.06030573224428472,0.033016294,0.03264758365056656
2024-08-06,0.050412795283680104,0.035515632,0.03897716253111913
2024-08-07,0.04951166176804263,0.038353406,0.03863635549379919
2024-08-08,0.051049395683887104,0.03853974,0.03720244224946956
2024-08-09,0.021698643837850043,0.034266006,0.04985721022437963
2024-08-10,0.02483881917193638,0.04578084,0.04722682137316943
2024-08-11,0.025398939140030715,0.045357704,0.04457792479816193
2024-08-12,0.021805484325550423,0.04434647,0.043817684975510654
2024-08-13,0.022478042823272818,0.04414064,0.041547670475753806
2024-08-14,0.0206498348318786,0.040402003,0.039827767311089515
2024-08-15,0.021348552547433695,0.0397859,0.039140021612844564
2024-08-16,0.02001708618248306,0.039280575,0.037767767983482824
2024-08-17,0.028117866219577323,0.03796792,0.03652312563659579
2024-08-18,0.028414498202370807,0.036550708,0.034873885779208004
2024-08-19,0.026120105633506956,0.03510622,0.03375541173625522
2024-08-20,0.029390097581832517,0.034105267,0.032621997472857565
2024-08-21,0.03784025348110075,0.033817276,0.03136958382882334
2024-08-22,0.034612706100805926,0.031615853,0.03194700417614431
2024-08-23,0.0346363557029354,0.03262692,0.030946188233238275
2024-08-24,0.021468139889029167,0.030792588,0.034773256516221596
